Year_Birth,Education,Marital_Status,Income,Kidhome,Teenhome,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2
40,1,1,38808,1,0,26/08/2012,21,125,17,52,3,19,30,4,5,1,4,8,1,0,0,0,0
47,2,2,57183,1,1,19/03/2013,51,464,5,64,7,0,70,8,9,1,7,8,0,0,0,0,0
44,2,4,23748,1,0,21/11/2012,97,6,6,29,12,15,8,3,2,1,3,8,0,0,0,0,0
42,1,2,66303,0,1,26/02/2013,56,1090,12,96,16,12,60,4,3,4,11,8,0,1,0,0,0
38,2,2,37368,1,0,16/12/2013,4,3,2,11,2,2,10,1,1,0,2,6,1,0,0,0,0
49,1,2,40800,1,2,01/01/2013,77,24,0,27,8,30,10,2,3,0,3,7,0,0,0,0,0
34,1,4,71847,0,0,21/09/2012,95,737,21,106,55,63,210,0,6,7,9,3,0,0,0,1,0
38,1,2,46149,0,1,29/11/2013,36,254,6,71,4,0,27,5,5,1,7,5,0,0,0,0,0
29,1,3,78687,0,0,08/09/2012,13,817,185,687,145,55,241,1,4,6,8,2,0,0,1,0,0
41,4,4,49118,0,0,18/08/2012,90,620,54,239,99,98,119,2,9,7,10,7,0,1,0,0,1
55,3,2,37633,1,1,20/09/2012,49,13,4,20,0,0,1,2,1,0,3,9,0,0,0,0,0
62,2,3,39767,0,0,21/07/2013,18,113,61,204,34,26,47,2,7,1,7,8,0,0,0,0,0
61,0,2,26997,0,0,11/05/2012,89,7,23,78,133,49,144,2,4,2,5,7,0,0,0,0,0
43,1,4,33986,1,0,14/03/2013,43,16,2,18,2,1,5,1,1,0,3,7,0,0,0,0,0
40,3,2,57091,0,1,23/11/2012,82,462,0,24,6,0,4,2,9,2,5,7,0,1,0,0,0
44,4,2,46831,1,1,06/08/2013,84,22,2,10,6,4,34,2,1,2,2,4,0,0,0,0,0
41,2,2,83151,0,0,02/10/2013,80,968,147,842,137,42,210,1,5,7,10,2,1,0,1,1,0
41,1,2,52531,0,0,30/12/2012,68,283,112,151,51,72,125,2,7,2,10,6,0,0,0,0,0
57,1,2,15759,0,0,09/05/2013,12,1,2,5,6,0,3,1,1,0,2,7,0,0,0,0,0
42,1,1,22804,1,0,31/07/2013,75,14,1,7,2,1,1,1,2,0,2,9,0,0,0,0,0
41,4,2,43050,1,0,18/03/2014,10,30,5,24,6,3,8,2,2,0,4,5,0,0,0,0,0
36,3,1,42997,1,1,12/07/2013,91,4,0,5,0,1,5,1,1,0,2,7,0,0,0,0,0
51,3,1,48918,1,1,04/12/2014,21,52,0,9,0,0,1,2,1,0,4,4,0,0,0,0,0
60,2,3,60033,0,1,29/03/2014,28,62,1,57,19,11,48,2,2,1,5,2,0,0,0,0,0
35,3,3,34043,1,0,25/10/2013,97,20,2,14,3,0,10,1,2,0,2,9,0,0,0,0,0
47,1,3,57811,0,1,24/06/2013,49,545,7,114,37,21,78,5,7,2,11,5,0,1,0,0,0
68,1,2,78569,0,0,19/02/2014,14,558,79,622,207,175,95,1,4,6,4,1,0,0,1,0,0
34,1,1,7500,1,1,27/12/2012,5,6,5,4,13,4,25,4,2,1,3,6,0,0,0,0,0
42,2,3,157733,1,0,06/04/2013,37,39,1,9,2,0,8,0,1,0,1,1,0,0,0,0,0
60,1,3,94384,0,0,03/04/2013,62,1111,24,790,160,45,172,0,5,8,5,2,0,1,1,1,0
29,4,2,23148,0,0,18/02/2014,83,4,6,8,6,3,10,1,2,0,3,7,0,0,0,0,0
43,1,4,44267,1,1,25/02/2013,48,183,5,65,3,5,49,5,5,2,4,9,0,0,0,0,0
33,1,2,71626,0,0,11/01/2012,94,546,72,376,94,145,72,1,5,5,8,3,0,1,0,0,0
47,1,3,60894,0,1,28/06/2013,61,606,7,155,10,0,54,5,10,3,8,7,0,0,0,0,0
37,1,3,50200,1,1,04/03/2013,70,266,6,51,8,6,64,6,7,1,5,8,0,0,0,0,0
49,3,2,81051,0,0,23/05/2014,43,1142,29,249,38,29,14,1,5,5,12,2,0,1,1,0,0
32,1,2,65169,0,0,14/01/2014,23,1074,0,69,0,0,46,1,10,4,13,6,1,0,1,1,1
41,1,3,59868,0,1,22/07/2013,37,771,51,154,54,10,154,7,11,2,12,6,0,0,0,0,0
54,3,2,65695,0,1,31/01/2014,50,371,32,189,0,58,6,2,5,4,10,4,0,0,0,0,0
56,2,1,64857,0,0,23/11/2012,78,556,14,717,210,0,43,1,7,5,10,4,0,0,0,0,0
48,2,3,45143,0,1,26/08/2013,74,202,5,74,11,5,14,3,6,1,5,7,0,0,0,0,0
58,4,3,74805,0,1,11/06/2013,14,209,162,209,41,162,37,5,4,7,10,2,0,0,0,0,0
25,4,2,59060,1,0,01/11/2014,77,35,40,111,36,40,12,3,3,1,7,4,0,0,0,0,0
51,3,1,27238,1,1,20/04/2013,39,37,0,17,0,0,3,3,3,0,3,9,0,0,0,0,0
48,1,3,47009,0,1,10/01/2013,89,171,45,73,59,10,90,4,3,2,8,4,0,0,0,0,0
41,4,2,46094,1,1,06/10/2014,62,12,2,20,3,2,5,1,1,0,3,7,0,0,0,0,0
41,1,2,40321,1,1,29/07/2013,59,44,4,21,6,0,27,2,3,0,3,7,0,0,0,0,0
30,1,3,37235,1,0,02/01/2014,68,20,2,9,4,6,20,1,1,1,2,4,0,0,0,0,0
53,2,2,81843,0,0,22/04/2013,13,779,86,537,34,69,138,1,5,9,12,3,0,0,0,0,0
55,2,3,46692,0,1,06/06/2013,37,170,6,97,24,12,88,3,6,1,5,6,0,0,0,0,0
46,1,3,77382,0,1,01/07/2014,36,491,48,231,112,105,134,2,5,7,12,1,0,0,1,0,0
35,1,1,37774,2,0,09/03/2012,28,173,8,107,7,2,176,4,7,2,3,9,1,0,0,0,0
40,0,2,18393,1,0,29/03/2014,2,7,10,13,16,0,4,2,3,0,3,8,0,0,0,0,0
51,2,2,72828,0,1,14/02/2013,17,1205,0,235,19,14,205,6,6,3,13,7,0,0,0,0,0
32,1,2,24711,0,0,18/04/2014,86,10,7,25,6,3,7,1,3,0,3,7,0,0,0,0,0
38,3,2,45503,1,0,25/09/2013,54,97,4,44,6,1,18,1,3,1,4,5,0,0,0,0,0
31,2,1,6560,0,0,12/12/2013,2,67,11,26,4,3,262,0,1,0,1,17,0,0,0,0,0
68,3,3,71604,0,0,17/11/2013,3,345,53,528,98,75,97,1,8,3,5,4,1,0,0,0,0
35,1,2,27244,1,0,03/07/2014,84,6,5,17,3,24,46,2,2,2,2,7,0,0,0,0,0
43,1,2,48752,1,1,12/12/2012,8,73,57,100,71,15,0,5,6,1,5,9,0,0,0,0,0
51,1,2,71434,0,1,18/09/2013,4,711,36,217,172,96,168,3,7,4,7,4,0,1,0,1,0
65,1,1,90842,0,0,29/07/2013,57,774,70,118,182,187,93,1,4,9,13,1,0,0,0,0,0
34,2,2,88097,1,0,18/08/2012,24,163,0,480,0,126,75,1,6,5,8,9,0,1,1,1,0
38,1,2,51948,0,1,17/09/2013,51,82,33,54,71,30,41,2,5,2,4,5,0,0,0,0,0
31,1,3,71853,0,0,05/08/2013,29,358,108,413,141,97,32,1,2,8,6,1,0,0,0,0,0
31,2,2,35876,0,0,20/04/2014,13,66,2,40,4,3,14,1,3,1,3,6,0,0,0,0,0
61,1,5,40049,0,1,16/10/2013,23,13,6,7,0,3,3,1,1,0,3,6,0,0,0,0,0
30,1,1,39660,1,0,08/08/2012,36,139,13,78,20,13,36,3,7,1,3,9,0,0,0,0,0
52,1,3,50127,0,1,29/05/2014,88,274,0,21,4,6,15,1,5,1,6,6,0,1,0,0,0
35,2,2,43263,0,1,21/11/2012,2,262,6,61,0,10,102,3,5,2,6,5,0,0,0,0,0
63,2,2,62845,1,1,10/01/2012,3,1099,0,45,0,0,34,11,3,4,10,8,0,1,0,0,0
23,1,2,18929,0,0,16/02/2013,15,32,0,8,23,4,18,1,1,0,4,6,0,0,0,0,0
31,0,1,24367,1,0,20/03/2013,58,2,4,2,0,11,5,1,1,0,2,9,0,0,0,0,0
38,1,1,33249,1,0,20/02/2013,11,6,10,21,19,14,42,2,2,1,3,6,0,0,0,0,0
54,4,2,26887,0,1,02/10/2013,27,6,7,4,3,4,6,1,1,0,3,6,0,0,0,0,0
30,3,2,50150,0,0,20/06/2013,32,135,46,92,65,61,11,2,5,2,7,5,0,0,0,0,0
37,1,3,62061,0,1,31/08/2013,12,641,7,84,0,30,38,3,10,4,7,6,0,1,0,0,0
51,3,4,85696,0,0,05/03/2013,88,714,76,395,116,0,12,1,4,6,9,1,0,0,0,0,0
57,3,3,76542,0,0,30/03/2013,91,794,73,573,0,29,14,1,4,8,10,2,0,0,0,0,0
20,1,1,70515,0,0,21/10/2013,12,420,0,452,182,64,140,1,6,6,4,2,0,0,0,0,0
25,1,3,18227,1,0,11/08/2012,21,1,2,7,4,3,11,1,0,1,2,8,0,0,0,0,0
49,1,2,69139,0,1,27/01/2014,23,86,12,75,33,15,6,1,4,1,5,4,0,0,0,0,0
30,1,2,69109,0,0,11/09/2012,10,823,25,459,124,29,95,1,6,6,7,4,0,0,1,0,0
51,1,1,69627,0,1,17/03/2013,35,231,161,215,171,30,53,2,8,2,11,5,0,0,0,0,0
35,1,2,38136,1,0,22/04/2013,69,8,15,27,0,20,33,2,3,1,2,8,1,0,0,0,0
68,3,1,62159,0,0,28/04/2014,68,182,17,259,77,70,29,1,6,2,10,4,0,0,0,0,0
50,1,1,80695,0,0,29/12/2013,85,557,129,984,193,37,18,1,5,8,5,2,0,0,0,0,0
42,2,1,33316,1,1,10/04/2013,34,79,1,31,4,4,12,3,2,1,4,6,0,0,0,0,0
44,1,3,58554,1,1,26/09/2012,55,368,24,68,38,0,88,6,8,2,6,7,0,0,0,0,0
21,0,2,17256,1,0,23/11/2013,10,6,4,14,8,8,22,2,2,1,2,8,1,0,0,0,0
39,1,4,53034,1,1,30/05/2013,30,160,15,196,15,11,50,8,6,1,7,8,0,0,0,0,0
62,4,3,52203,0,0,31/07/2012,36,488,21,238,56,108,28,1,8,7,11,6,0,0,0,0,0
36,4,4,59601,0,1,25/07/2013,14,691,7,69,0,7,23,4,2,2,7,8,0,1,0,0,0
54,2,1,75154,0,1,09/04/2012,79,543,10,205,160,143,82,1,6,3,6,3,0,0,0,0,0
37,1,1,47025,0,1,11/07/2013,52,254,7,108,20,0,26,3,6,3,5,6,0,0,0,0,0
40,1,2,37971,1,0,25/11/2013,97,5,4,10,2,2,7,1,1,0,3,8,0,0,0,0,0
45,2,4,41335,1,0,26/12/2013,24,112,19,21,16,14,5,3,4,1,4,7,0,0,0,0,0
56,1,2,67267,0,1,13/05/2014,0,134,11,59,15,2,30,1,3,2,5,2,0,0,0,0,0
39,1,1,57338,0,1,29/04/2014,96,143,6,52,11,8,17,2,4,1,5,5,0,0,0,0,0
53,4,3,50523,1,1,25/12/2013,89,51,4,24,4,7,1,2,2,0,4,6,0,0,0,0,0
48,2,1,35791,2,1,05/06/2013,94,27,0,5,0,0,3,2,1,0,3,8,0,0,0,0,0
52,3,4,50611,0,1,10/04/2012,98,459,0,24,6,0,4,6,4,5,7,6,0,1,0,0,0
44,3,2,56242,0,1,03/03/2013,72,689,8,167,11,8,88,5,8,4,11,6,0,0,0,0,0
52,1,1,48904,0,1,12/02/2012,1,283,10,38,0,13,27,4,7,2,4,8,0,0,0,0,0
38,1,1,56243,1,2,30/12/2013,26,347,0,35,4,3,7,6,4,2,8,5,0,0,0,0,0
28,1,2,21355,1,0,20/08/2013,5,5,13,14,0,5,31,2,2,1,2,6,1,0,0,0,0
42,2,3,57420,0,1,25/06/2013,22,280,0,18,0,0,24,3,5,1,6,7,0,1,0,0,0
43,2,3,52251,0,1,04/01/2013,39,187,5,65,26,20,14,2,4,2,6,5,0,0,0,0,0
59,2,4,46390,0,1,05/05/2014,56,95,14,64,2,9,38,1,4,2,3,7,0,0,0,0,0
57,4,3,54342,1,1,07/03/2013,74,84,10,34,11,10,28,4,3,1,4,6,0,0,0,0,0
54,1,3,52251,1,1,09/03/2012,87,19,4,12,2,2,6,1,1,0,3,5,0,0,0,0,0
50,4,1,52251,1,1,01/12/2014,49,5,1,9,2,0,4,1,1,0,2,7,0,0,0,0,0
39,1,2,20895,1,0,10/06/2012,24,18,3,17,3,0,4,1,2,0,3,9,0,0,0,0,0
66,1,2,92344,0,0,15/01/2014,9,992,24,694,51,19,119,0,5,10,5,1,1,0,1,0,0
42,3,3,52251,1,0,03/02/2014,17,25,1,13,0,0,3,1,1,0,3,7,0,0,0,0,0
37,4,3,26907,1,1,20/08/2013,10,9,1,7,0,3,2,2,1,0,3,7,0,0,0,0,0
32,1,3,44964,1,1,16/12/2012,35,19,1,17,2,0,2,1,1,0,3,8,0,0,0,0,0
35,1,3,75507,0,0,05/02/2014,56,709,93,374,104,80,80,1,8,6,6,3,0,0,0,0,0
41,2,2,53761,1,1,10/11/2013,7,158,0,76,13,7,71,6,4,4,3,5,0,0,0,0,0
40,1,3,22682,1,0,10/03/2013,51,10,14,29,4,2,36,3,2,1,4,4,0,0,0,0,0
42,3,3,38887,1,0,03/02/2014,17,25,1,13,0,0,3,1,1,0,3,7,0,0,0,0,0
37,4,1,41658,1,1,11/09/2012,30,8,4,12,15,4,29,2,1,1,2,4,0,0,0,0,0
42,3,2,29791,1,0,15/05/2014,21,14,0,6,0,0,0,2,2,0,3,5,0,0,0,0,0
57,2,2,63915,0,2,30/07/2013,2,622,7,115,30,0,15,2,6,3,12,5,0,0,0,0,0
40,1,4,39996,1,1,22/05/2014,85,11,0,3,0,0,1,1,1,0,2,6,0,0,0,0,0
42,1,4,26759,1,0,02/07/2014,65,25,3,16,8,5,2,2,2,1,3,6,0,0,0,0,0
45,2,4,63841,0,1,21/04/2013,64,635,15,100,20,7,131,1,9,3,9,6,0,0,0,0,0
43,3,2,51039,1,1,12/10/2012,11,100,64,79,65,0,109,2,6,2,4,7,0,0,0,0,0
51,1,2,60544,1,1,25/08/2012,92,201,2,43,3,5,35,4,5,1,5,6,0,0,0,0,0
42,1,2,65685,0,1,29/03/2014,54,642,14,49,0,7,57,1,9,2,9,5,0,0,0,0,0
61,1,2,37716,0,1,21/04/2014,4,97,1,41,6,2,41,2,4,1,3,7,0,0,0,0,0
55,1,1,36864,0,1,13/08/2012,53,204,5,39,17,0,89,3,5,2,4,8,0,0,0,0,0
42,2,2,44511,1,0,10/12/2012,39,513,7,133,46,14,14,6,8,4,8,8,0,0,0,0,0
45,3,2,36947,1,1,08/07/2012,49,88,3,21,4,1,29,4,3,0,4,9,0,0,0,0,0
62,2,3,47352,0,1,04/11/2013,70,172,12,112,8,0,15,4,6,1,5,7,0,0,0,0,0
60,2,2,67087,0,1,17/12/2013,40,329,35,222,130,35,43,2,7,5,8,4,0,0,0,0,0
62,1,2,57045,0,1,09/08/2012,40,296,13,104,11,13,17,3,4,2,9,3,0,0,0,0,0
59,3,4,36957,1,1,09/06/2012,43,100,2,16,2,1,31,4,3,2,2,9,0,0,0,0,0
35,3,2,69389,0,1,28/09/2012,17,422,7,238,69,46,15,1,7,2,12,4,0,0,0,0,0
41,1,2,80134,1,0,20/05/2013,40,1218,16,272,104,0,80,2,5,3,6,6,0,1,1,1,0
45,2,2,43142,1,1,18/02/2014,84,5,1,7,2,1,4,1,1,0,2,7,0,0,0,0,0
70,1,2,80589,0,0,22/01/2014,25,507,93,520,242,40,26,1,5,10,5,1,0,0,0,1,0
23,1,1,34412,1,0,13/02/2013,62,52,12,50,4,36,55,3,5,0,3,9,0,0,0,0,0
34,1,1,57537,1,0,06/10/2013,83,191,56,139,51,8,100,4,4,3,8,4,0,0,0,0,0
47,0,3,22634,0,0,16/01/2013,47,2,23,11,8,6,46,1,2,1,2,8,0,0,0,0,0
66,1,3,51315,0,0,23/02/2014,45,68,28,39,16,30,41,1,2,2,5,2,0,0,0,0,0
42,1,2,36026,2,1,16/03/2014,34,20,4,10,6,4,17,2,2,0,3,6,0,0,0,0,0
41,1,2,24639,1,1,28/01/2014,3,20,3,16,0,4,1,3,2,0,4,6,0,0,0,0,0
42,3,3,34578,2,1,04/11/2014,1,7,0,1,0,0,0,1,1,0,2,6,0,0,0,0,0
41,4,1,65704,0,0,13/10/2013,18,279,172,74,38,8,246,1,2,10,10,1,0,0,0,0,0
46,1,1,63810,0,1,11/11/2012,45,977,12,253,16,12,101,4,4,3,12,8,0,1,0,0,0
45,3,3,54132,0,1,16/02/2014,81,30,1,8,0,0,3,1,1,0,3,7,0,0,0,0,0
53,1,2,18690,0,0,28/12/2012,77,6,1,7,23,4,19,1,1,1,2,8,0,0,0,0,0
43,1,2,28164,1,0,05/04/2013,23,3,18,26,11,8,12,3,2,0,4,7,0,0,0,0,0
39,3,2,34596,1,0,13/04/2013,48,14,0,2,0,0,7,1,1,0,2,8,0,0,0,0,0
41,3,2,43269,1,0,16/09/2013,61,10,1,7,0,0,1,1,1,0,2,8,0,0,0,0,0
56,4,1,38741,1,1,30/03/2014,60,7,10,17,8,6,13,2,2,0,3,7,0,0,0,0,0
41,1,1,31907,0,0,03/04/2013,75,33,87,64,175,16,74,1,6,1,6,7,0,0,0,0,0
30,2,2,27100,1,0,04/05/2013,64,12,0,13,2,0,10,1,1,0,3,7,0,0,0,0,0
41,4,4,31163,1,0,13/02/2014,54,2,3,10,11,2,10,1,1,0,3,6,0,0,0,0,0
28,1,2,92533,0,0,19/12/2013,84,693,21,118,110,147,42,1,6,5,11,2,0,0,1,1,0
40,1,1,34853,1,1,23/12/2013,75,9,3,15,2,3,2,2,2,0,3,6,0,0,0,0,0
46,1,4,70844,1,1,30/10/2013,16,129,26,67,3,67,2,5,6,1,5,7,0,0,0,0,0
34,4,2,31086,1,1,05/04/2013,79,16,2,11,3,0,16,2,1,1,2,8,1,0,0,0,0
51,1,2,60544,1,1,25/08/2012,92,201,2,43,3,5,35,4,5,1,5,6,0,0,0,0,0
27,4,3,20491,0,0,25/01/2013,16,5,4,5,4,2,10,1,0,1,2,7,0,0,0,0,0
50,1,2,42523,0,0,23/04/2014,96,14,36,11,3,26,35,1,1,1,4,2,0,0,0,0,0
30,1,2,39922,1,0,14/02/2013,30,29,12,59,19,1,36,2,3,0,4,8,0,0,0,0,0
61,1,3,33402,1,1,18/07/2013,60,26,2,19,10,5,8,3,2,1,3,8,0,0,0,0,0
64,2,2,36408,1,1,21/09/2013,11,9,1,4,3,2,3,1,1,0,2,6,0,0,0,0,0
33,1,3,21645,1,0,09/03/2012,75,14,0,23,4,5,19,3,3,0,3,9,0,0,0,0,0
64,2,5,78427,0,0,24/10/2012,36,972,19,595,180,26,138,3,3,7,10,3,0,0,0,1,0
67,1,3,82657,0,0,27/09/2013,71,966,168,672,246,105,126,1,7,5,10,4,0,1,0,1,0
55,1,2,51876,0,0,15/10/2013,88,99,27,102,28,48,6,1,2,2,8,1,0,0,0,0,0
41,4,2,78041,0,0,16/12/2012,93,482,35,553,72,160,17,1,4,4,9,2,0,0,0,0,0
55,1,2,52852,0,1,12/01/2012,93,714,8,99,11,0,47,4,10,7,5,8,1,0,0,0,0
31,3,3,70038,0,0,25/10/2013,54,587,54,348,71,54,130,1,4,4,8,2,0,0,0,0,0
41,4,3,69401,0,1,23/03/2014,41,399,27,159,58,8,39,4,4,4,5,2,0,0,0,0,0
41,1,3,46053,1,0,17/02/2013,46,56,10,92,19,7,25,3,3,2,4,5,0,0,0,0,0
49,1,2,77343,0,0,06/09/2014,28,227,151,573,98,54,31,1,3,4,9,1,0,0,0,0,0
60,1,1,73892,0,0,13/11/2013,40,703,102,601,0,58,43,1,3,11,8,1,0,0,0,0,0
46,3,1,40304,1,0,30/09/2013,82,37,0,17,0,0,3,1,2,0,3,7,0,0,0,0,0
47,3,3,32727,0,0,28/08/2012,38,167,13,180,86,13,70,2,7,3,5,8,0,0,0,0,0
45,1,3,68695,0,0,25/06/2014,3,458,81,356,106,50,40,1,4,4,7,2,0,0,0,0,0
41,1,4,43300,0,1,13/10/2012,87,91,3,52,2,1,31,3,4,0,4,8,0,0,0,0,0
41,1,3,26290,1,1,01/12/2013,49,15,8,16,11,5,22,4,2,0,4,6,0,0,0,0,0
44,1,1,93790,0,0,02/12/2014,16,1302,68,731,89,114,45,0,6,7,12,2,0,1,1,1,0
38,3,2,38410,0,0,14/09/2012,65,153,64,123,116,64,14,2,5,2,9,6,0,0,0,0,0
64,2,5,64866,0,1,26/01/2014,9,508,5,21,7,5,10,4,7,3,7,5,0,1,0,0,0
54,1,3,57957,0,1,19/08/2013,24,290,59,177,77,5,29,7,4,6,8,3,0,0,0,0,0
59,3,3,46015,1,1,13/04/2014,25,38,0,2,0,0,6,1,1,0,3,7,1,0,0,0,1
36,1,3,16531,1,0,18/06/2014,43,2,13,6,7,5,11,3,3,0,3,7,0,0,0,0,0
27,2,2,28072,1,0,07/08/2013,10,30,0,10,2,0,5,1,1,0,3,7,0,0,0,0,0
50,2,4,49476,0,1,20/06/2013,29,386,23,95,54,41,196,4,2,11,5,2,0,0,0,0,0
60,1,2,50725,0,1,13/02/2013,45,443,10,75,0,10,48,4,8,1,8,8,0,0,0,0,0
61,1,3,83844,0,0,05/12/2013,57,901,31,345,75,31,191,1,4,4,11,1,0,0,1,0,0
64,3,2,41145,1,1,02/08/2014,20,9,0,3,0,0,1,1,0,0,3,3,0,0,0,0,0
43,1,3,67419,0,1,16/01/2013,29,846,84,352,91,56,42,4,9,4,8,5,0,0,0,0,0
43,4,2,23162,1,1,21/12/2013,82,8,3,9,19,4,22,3,1,1,3,6,0,0,0,0,0
36,1,2,34380,1,0,05/02/2013,68,72,7,58,13,1,24,4,4,1,3,8,0,0,0,0,0
47,1,1,34704,0,1,27/04/2013,65,29,0,5,0,1,5,1,1,0,3,5,0,0,0,0,0
43,3,2,94871,0,2,09/01/2012,99,169,24,553,188,0,144,1,8,5,4,7,0,1,1,0,0
54,1,2,65148,0,1,16/11/2012,9,460,35,422,33,12,153,2,6,6,7,4,0,0,0,0,0
59,1,3,39898,0,1,02/12/2013,20,69,8,26,12,7,12,2,3,0,4,7,0,0,0,0,0
56,2,1,64857,0,0,23/11/2012,78,556,14,717,210,0,43,1,7,5,10,4,0,0,0,0,0
43,3,2,59892,0,1,11/02/2013,26,73,0,13,0,1,0,1,2,1,3,3,0,0,0,0,0
26,2,1,41020,0,0,28/10/2013,68,112,1,54,7,7,36,1,3,2,4,3,0,0,0,0,0
53,3,2,57072,0,1,24/01/2014,79,944,0,60,0,0,30,2,7,5,13,5,1,0,0,0,0
34,1,1,60474,0,1,04/01/2013,25,265,199,303,234,9,170,7,10,2,12,7,0,0,0,0,0
52,1,3,62807,0,1,31/08/2012,83,526,28,135,10,21,99,3,5,3,12,5,0,0,0,0,0
32,4,3,19414,1,0,16/10/2013,32,2,3,12,3,5,7,1,1,0,3,8,0,0,0,0,0
33,1,2,19107,1,0,22/08/2013,49,2,4,9,10,5,16,2,1,0,3,7,0,0,0,0,0
36,4,3,75484,0,1,08/02/2012,50,378,97,259,197,194,34,2,7,3,6,4,0,0,0,0,0
37,2,1,70379,0,1,03/03/2013,84,553,25,142,65,67,8,3,6,3,13,4,0,0,0,0,0
44,2,3,79419,0,0,22/06/2014,96,751,127,687,20,15,31,1,4,6,4,2,0,0,0,0,0
68,3,3,64014,2,1,06/10/2014,56,406,0,30,0,0,8,7,8,2,5,7,0,0,0,1,0
58,1,2,76998,0,1,01/11/2013,85,1449,89,161,69,35,107,2,11,8,8,6,0,0,1,0,0
41,2,3,49854,1,0,11/10/2013,63,123,17,171,39,0,30,5,6,2,5,6,0,0,0,0,0
42,3,2,60585,1,1,24/06/2013,17,267,42,309,55,42,21,10,7,4,9,5,0,0,0,0,0
63,3,4,42873,1,1,21/01/2013,11,209,0,40,3,2,15,4,6,1,4,8,0,0,0,0,0
25,1,3,87679,0,0,27/07/2013,62,1259,172,815,97,148,33,1,7,11,10,4,1,0,1,1,0
35,1,3,57867,1,0,10/01/2013,48,344,35,178,15,23,17,7,7,2,9,6,0,0,0,0,0
23,1,2,35765,1,0,12/11/2013,86,22,3,30,0,5,15,2,2,0,4,6,0,0,0,0,0
55,1,2,65492,0,0,26/01/2014,73,247,161,295,210,85,47,2,4,7,13,2,0,0,0,0,0
36,1,4,32952,1,0,12/01/2013,36,38,0,12,3,1,1,1,2,0,3,7,0,0,0,0,0
43,3,3,53374,0,1,16/08/2012,34,896,10,101,13,10,34,6,4,2,9,9,1,0,0,0,0
53,1,3,71706,0,1,13/11/2012,16,931,56,253,91,98,14,4,9,5,7,5,0,0,0,0,0
25,1,2,68487,0,0,13/01/2013,48,758,12,385,33,89,89,1,9,7,13,4,0,0,0,0,0
38,2,3,53253,1,1,02/11/2013,61,216,9,57,20,9,125,7,4,3,5,5,0,0,0,0,0
41,4,4,31163,1,0,13/02/2014,54,2,3,10,11,2,10,1,1,0,3,6,0,0,0,0,0
35,1,2,42014,1,0,17/08/2012,56,244,15,108,4,15,50,6,7,1,6,8,0,0,0,0,0
39,2,2,54108,1,1,11/05/2012,74,539,6,91,8,6,97,13,8,2,9,8,0,0,0,0,0
57,3,1,49667,0,0,20/08/2012,35,1181,26,120,17,13,39,2,5,10,5,8,1,0,0,0,0
40,2,2,63206,0,0,20/03/2014,65,750,8,125,11,8,26,1,4,3,6,2,0,0,1,0,0
41,2,2,57136,1,1,07/09/2013,48,306,5,109,21,109,92,9,5,2,10,6,0,0,0,0,0
37,4,3,46772,0,1,11/07/2012,88,350,104,189,197,151,57,6,11,8,5,8,1,0,0,0,0
42,3,2,78931,0,0,25/10/2013,19,331,197,170,58,152,35,1,2,8,13,1,0,0,0,0,0
55,1,3,53977,0,1,06/08/2013,21,620,16,165,0,24,82,5,5,5,12,5,0,0,0,0,0
26,1,2,84219,0,0,02/02/2014,27,434,137,400,45,137,45,1,3,4,10,1,0,0,0,0,0
37,2,1,46098,1,1,18/08/2012,86,57,0,27,0,0,36,4,3,2,2,8,0,0,0,0,0
47,1,2,73538,0,1,25/11/2012,92,811,76,428,99,137,107,3,10,4,9,7,0,0,0,0,0
28,1,2,79529,0,0,27/04/2014,1,423,42,706,73,197,197,1,4,8,9,2,0,0,0,0,0
36,4,3,20981,0,0,30/04/2013,14,2,12,10,6,13,30,1,3,1,2,8,0,0,0,0,0
34,1,1,51766,1,0,03/11/2014,74,60,51,87,6,20,51,2,4,2,4,5,0,0,0,0,0
50,1,2,55759,0,1,28/11/2012,84,675,0,85,10,7,77,5,10,3,8,8,0,0,0,0,0
35,1,2,33039,1,0,09/09/2013,4,30,8,12,8,8,12,1,2,0,4,5,0,0,0,0,0
41,2,2,37787,1,0,20/09/2013,50,40,1,40,4,3,18,1,3,0,3,8,0,0,0,0,0
42,1,1,27242,1,0,11/11/2012,2,3,17,26,20,1,39,2,2,0,3,9,0,0,0,0,0
30,3,1,87188,0,0,06/03/2013,73,910,111,724,49,74,55,1,10,2,6,3,0,0,0,0,0
42,1,3,69930,0,0,26/05/2013,21,252,98,827,219,70,196,1,4,5,12,3,0,0,0,0,0
38,1,1,37697,1,0,02/07/2014,82,34,6,21,11,4,8,1,2,1,3,6,0,0,0,0,0
41,3,2,37401,1,0,05/06/2014,14,19,3,19,3,1,3,2,2,0,3,7,0,0,0,0,0
40,1,1,3502,1,0,13/04/2013,56,2,1,1,0,0,1,0,0,0,0,14,0,0,0,0,0
36,1,2,58597,1,1,20/11/2012,20,490,0,184,10,28,21,12,7,4,9,7,0,0,0,0,0
66,3,5,82032,0,0,04/05/2014,54,332,194,377,149,125,57,0,4,6,7,1,0,0,0,0,0
